RowID,Time,DimerConc
261,66.75,0.023129164624554267
262,67.0,0.02363326522349463
263,67.25,0.02412515754839195
264,67.5,0.024602996793390827
265,67.75,0.02474686698693167
266,68.0,0.024899571531507302
267,68.25,0.02504643583508618
268,68.5,0.025180667657927987
269,68.75,0.02532816333891192
270,69.0,0.025513995466709013
271,69.25,0.02566167858786007
272,69.5,0.025826433562127486
273,69.75,0.025996742684504994
274,70.0,0.02617223107465834
275,70.25,0.026343906537201475
276,70.5,0.02648133964079235
277,70.75,0.026496699869224694
278,71.0,0.0265439002628885
279,71.25,0.026571305988376655
280,71.5,0.026561391390062906
281,71.75,0.026556621531073157
282,72.0,0.026533783426499702
283,72.25,0.02649886529641859
284,72.5,0.02643942703289587
285,72.75,0.026346481373181466
286,73.0,0.026234905147381967
287,73.25,0.026101590794831882
288,73.5,0.025966229398351342
289,73.75,0.02579034639731984
290,74.0,0.025595517141500716
291,74.25,0.025371659322957017
292,74.5,0.025142119107767823
293,74.75,0.024851256362112696
294,75.0,0.024548249466682225
295,75.25,0.0242323930545317
296,75.5,0.023903879498464217
297,75.75,0.023540980537001148
298,76.0,0.023192203712340192
299,76.25,0.022796833208240597
300,76.5,0.02239552381042471
301,76.75,0.021988196596716896
302,77.0,0.021555530431995283
303,77.25,0.0210692909079276
304,77.5,0.020585384520677028
305,77.75,0.020075897483249786
306,78.0,0.01954640367429988
307,78.25,0.019015869079158827
308,78.5,0.01845962558530571
309,78.75,0.01789497194711182
310,79.0,0.017320383980060274
311,79.25,0.01670618201347753
312,79.5,0.01608403850297184
313,79.75,0.01543638833182913
314,80.0,0.014784461565294373
315,80.25,0.014111196215523163
316,80.5,0.013416868510130206
317,80.75,0.012729564878368483
318,81.0,0.012023818120688794
319,81.25,0.011308506981849728
320,81.5,0.010598577348861552
321,81.75,0.009885796652278681
322,82.0,0.009183971340200704
323,82.25,0.008502586871611366
324,82.5,0.007814597603448842
325,82.75,0.007148454980028402
326,83.0,0.006514413951546208
327,83.25,0.005941345236375578
328,83.5,0.005389294483102898
329,83.75,0.004904529817192331
330,84.0,0.004460952661689621
331,84.25,0.00408453334501362
332,84.5,0.003737976206542311
333,84.75,0.0034566729094105937
334,85.0,0.0032207498632671767
335,85.25,0.0030173476861200493
336,85.5,0.00286763725158245
337,85.75,0.0027274221413005543
338,86.0,0.002653269824658475
339,86.25,0.0026137594104827916
340,86.5,0.002587557248173025
341,86.75,0.0025906056172068036
342,87.0,0.002580533174541792
343,87.25,0.0026187364401835736
344,87.5,0.0026237578636081485
345,87.75,0.002630071637658695
346,88.0,0.0026308164656912206
347,88.25,0.002624833178251132
348,88.5,0.002622722010052981
349,88.75,0.0026444502715316184
350,89.0,0.0026522290384673308
351,89.25,0.0026666471334280697
352,89.5,0.002666469558532898
353,89.75,0.002649299052696999
354,90.0,0.0026597957020560318
355,90.25,0.0026656063472369255
356,90.5,0.002680009644289734
357,90.75,0.0027341502567731677
358,91.0,0.00282084626670473
359,91.25,0.002988506563562594
360,91.5,0.0032076142536604543
361,91.75,0.0034612849240490792
362,92.0,0.0037766283420579993
363,92.25,0.0041339731554109835
364,92.5,0.004540047479580644
365,92.75,0.005003167738824184
366,93.0,0.005499376120201368
367,93.25,0.006067063329521102
368,93.5,0.00669764164754745
369,93.75,0.007360439943775491
370,94.0,0.00806778487551172
371,94.25,0.008802678579179437
372,94.5,0.009554989420481901
373,94.75,0.01027652061328795
374,95.0,0.010998456282244115
375,95.25,0.01172512728173819
376,95.5,0.01243853442309014
377,95.75,0.013148863599592449
378,96.0,0.013854965507062477
379,96.25,0.014551532629188986
380,96.5,0.015245416397344013
381,96.75,0.015923461471376927
382,97.0,0.016588809940405076
383,97.25,0.017230368306116198
384,97.5,0.017845867555960893
385,97.75,0.018470852264789336
386,98.0,0.019079934155227962
387,98.25,0.01965610549842812
388,98.5,0.020233845419868956
389,98.75,0.020792683480245974
390,99.0,0.021322325268275193
391,99.25,0.02182909442327911
392,99.5,0.022306238166605225
393,99.75,0.022801736248401726
394,100.0,0.023230490832793584
395,100.25,0.023667719685793908
396,100.5,0.024053777373168946
397,100.75,0.024436979064313306
398,101.0,0.024794831939171917
399,101.25,0.025127464246280186
400,101.5,0.02543454549902765
401,101.75,0.02570943636938928
402,102.0,0.025976656990806698
403,102.25,0.026228255954084987
404,102.5,0.02641950411618481
405,102.75,0.02660110897494962
406,103.0,0.026763027683530272
407,103.25,0.026919372513456923
408,103.5,0.026977400043090224
409,103.75,0.027067548898205677
410,104.0,0.027111617068024098
411,104.25,0.027150298799355647
412,104.5,0.02714385184413372
413,104.75,0.027113264568440414
414,105.0,0.027041563771878895
415,105.25,0.026944287257776693
416,105.5,0.026830535739511344
417,105.75,0.02666170147529096
418,106.0,0.026472786450008248
419,106.25,0.026299867963198918
420,106.5,0.026078915467245663
421,106.75,0.025846173971307403
422,107.0,0.025569206461199458
423,107.25,0.025291755552765766
424,107.5,0.024964248254437594
425,107.75,0.024618998264500185
426,108.0,0.024275001164100935
427,108.25,0.023890872137392896
428,108.5,0.02346596994169907
429,108.75,0.02305730598364149
430,109.0,0.02262731824025539
431,109.25,0.02216570243498483
432,109.5,0.021686486984548375
433,109.75,0.021194466411115654
434,110.0,0.020658757480834736
435,110.25,0.02014812607186084
436,110.5,0.019579156377187087
437,110.75,0.01900766117289311
438,111.0,0.018398648339358167
439,111.25,0.01779704925769663
440,111.5,0.017180588143836426
441,111.75,0.01653105370575051
442,112.0,0.015879955622059884
443,112.25,0.015222514168502854
444,112.5,0.0145329020631039
445,112.75,0.013836379334701183
446,113.0,0.013138667841028014
447,113.25,0.012460297213020617
448,113.5,0.011741163281299382
449,113.75,0.011023987606061013
450,114.0,0.01026520021372076
451,114.25,0.009560686615035322
452,114.5,0.008878591846865298
453,114.75,0.00827062473215747
454,115.0,0.007664275522050095
455,115.25,0.007098221015238744
456,115.5,0.006585014770284854
457,115.75,0.006109957531977001
458,116.0,0.0057004895542551726
459,116.25,0.0053808054165865
460,116.5,0.005186217859930254
461,116.75,0.0050628970278695454
462,117.0,0.005031910208662099
463,117.25,0.005114147115670464
464,117.5,0.005311639994917158
465,117.75,0.005585465415907761
466,118.0,0.005935652974458134
467,118.25,0.006348100264310063
468,118.5,0.006806070851593626
469,118.75,0.007338100035435706
470,119.0,0.007914330570267586
471,119.25,0.008556027049786067
472,119.5,0.009256915161028417
473,119.75,0.010001846778909307
474,120.0,0.01073946329763632
475,120.25,0.011437564469551671
476,120.5,0.012165157871973442
477,120.75,0.01286253394640018
478,121.0,0.013549438034647764
479,121.25,0.014228933303657916
480,121.5,0.014923640822021102
481,121.75,0.015594449719075774
482,122.0,0.016251417639579012
483,122.25,0.016905337191048475
484,122.5,0.017538988541288485
485,122.75,0.018164496109530484
486,123.0,0.018756797172375397
487,123.25,0.019339499325609088
488,123.5,0.019896329803143473
489,123.75,0.020445238467298805
490,124.0,0.020980858610132134
491,124.25,0.021489043431661452
492,124.5,0.021984645098813465
493,124.75,0.022481026122449843
494,125.0,0.02295135296285576
495,125.25,0.023392389810830323
496,125.5,0.023839888411934736
497,125.75,0.024277960745687124
498,126.0,0.024685046260232067
499,126.25,0.025077891254711444
500,126.5,0.025431092653843756
501,126.75,0.025785374300255032
502,127.0,0.026093703509904677
503,127.25,0.02639627633336917
504,127.5,0.026670723266492877
505,127.75,0.026923215036882997
506,128.0,0.027178104068357935
507,128.25,0.027421238628299715
508,128.5,0.02762854252050464
509,128.75,0.027792217247493096
510,129.0,0.027939313384962895
511,129.25,0.028046435440475168
512,129.5,0.02811992185126035
513,129.75,0.028179665938213645
514,130.0,0.028231833496306282
515,130.25,0.02825646708037537
516,130.5,0.028245072691268525
517,130.75,0.02823060033731204
518,131.0,0.028160857797233384
519,131.25,0.02809617614166713
520,131.5,0.028031968019154658
521,131.75,0.027902698428105704
522,132.0,0.027757905831637158
523,132.25,0.02756754554401319
524,132.5,0.027362895409963887
525,132.75,0.02714593834915199
526,133.0,0.02691425243731281
527,133.25,0.02663683112469498
528,133.5,0.02638015647899637
529,133.75,0.0260648229262594
530,134.0,0.02574556299528475
531,134.25,0.02539682563171162
532,134.5,0.02501880814097907
533,134.75,0.024651109724710386
534,135.0,0.024241769995523958
535,135.25,0.023800772608637215
536,135.5,0.023359854143926103
537,135.75,0.022902583990951273
538,136.0,0.022428690854733983
539,136.25,0.021925566917717063
540,136.5,0.021426828094083684
541,136.75,0.020878975014027423
542,137.0,0.02037481522345533
543,137.25,0.019798204875653223
544,137.5,0.01923626418724668
545,137.75,0.018621707070873593
546,138.0,0.0180092956511505
547,138.25,0.017399745160294057
548,138.5,0.016761600178679007
549,138.75,0.016118685338074208
550,139.0,0.01545060418871481
551,139.25,0.014768563679540537
552,139.5,0.014075207703435046
553,139.75,0.013394198115179962
554,140.0,0.01271174326458362
555,140.25,0.011980110033296694
556,140.5,0.011294379912411629
557,140.75,0.01060202526140947
558,141.0,0.009921533599931968
559,141.25,0.009240149131342633
560,141.5,0.008649273600295071
561,141.75,0.008066630638693105
562,142.0,0.007524992679967851
563,142.25,0.007046773621998747
564,142.5,0.006604508547665917
565,142.75,0.006215880956946867
566,143.0,0.005860790358235368
567,143.25,0.0055649357849715305
568,143.5,0.0053175887539054075
569,143.75,0.005115858740354479
570,144.0,0.004965650109583205
571,144.25,0.00486313020343746
572,144.5,0.004764704385152617
573,144.75,0.004718357337512828
574,145.0,0.004710844932919872
575,145.25,0.00467952269446599
576,145.5,0.004691444875622373
577,145.75,0.004714401363459281
578,146.0,0.004704664340040705
579,146.25,0.004694009846330408
580,146.5,0.004690246245079965
581,146.75,0.004721770721608903
582,147.0,0.00472890331323163
583,147.25,0.004737007634141823
584,147.5,0.004742408870536626
585,147.75,0.004755371837884155
586,148.0,0.004738788315729516
587,148.25,0.004726836538757271
588,148.5,0.004733421607786551
589,148.75,0.004730822108626678
590,149.0,0.004751914060064284
591,149.25,0.004758148911939199
592,149.5,0.004752116298139341
593,149.75,0.004762785589757568
594,150.0,0.00476037353076482
595,150.25,0.004773149057945222
596,150.5,0.004773938279701541
597,150.75,0.00482761029176716
598,151.0,0.004929617203771297
599,151.25,0.005102269328237874
600,151.5,0.005312705444288188
601,151.75,0.0055838475113073075
602,152.0,0.005914176277414322
603,152.25,0.00625878502467472
604,152.5,0.00667588379025295
605,152.75,0.007126085475872756
606,153.0,0.007621815391560172
607,153.25,0.008187179329334745
608,153.5,0.008797075104709578
609,153.75,0.00947946089840224
610,154.0,0.010183323389138717
611,154.25,0.010931120868522236
612,154.5,0.011661091801484915
613,154.75,0.012412583825215201
614,155.0,0.013121482537284181
615,155.25,0.013849288043052964
616,155.5,0.014564692901975594
617,155.75,0.015261042988119117
618,156.0,0.015982041456239653
619,156.25,0.016685632651997396
620,156.5,0.017382688105085625
621,156.75,0.018053862017202594
622,157.0,0.01871814010422373
623,157.25,0.019346607254051927
624,157.5,0.019974615668734264
